"","rt.x","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_name","browser_type","completed","interaction","windowWidth","windowHeight","stimulus","trial_condition","whiteNonwhiteRatio","incomeRatio","nNonWhiteTrial","nWhiteTrial","nNonWhiteFemale","nWhiteFemale","trial_orgname","fairness","team_work","work_in_team","distrust","rt.y","s1_earn_reward","s2_inferior","s3_group_dominate","s4_bottom_deserve","s5_group_equality","s6_group_equal_unjust","s7_act_equalize","s8_succeed_equal","b1_just_world","b2_people_deserve","b3_confident_justice","b4_compensate_injustice","b5_injust_exeception","b6_fair_decision","ethnic","age","children","economic","edu","employment","gender","gender_description","income","ladder","marital","social","followup_response","attention_check","start_response"
"145",53219,"survey-html-form",7,310071,"0.0-3.0-0.4","ag1t3ewsk3u84ea","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":2,""time"":39508},{""event"":""blur"",""trial"":2,""time"":39508},{""event"":""focus"",""trial"":2,""time"":40859},{""event"":""focus"",""trial"":2,""time"":40859},{""event"":""blur"",""trial"":6,""time"":212055},{""event"":""blur"",""trial"":6,""time"":212055},{""event"":""focus"",""trial"":6,""time"":244312},{""event"":""focus"",""trial"":6,""time"":244312},{""event"":""blur"",""trial"":7,""time"":258236},{""event"":""blur"",""trial"":7,""time"":258237},{""event"":""focus"",""trial"":7,""time"":273985},{""event"":""focus"",""trial"":7,""time"":273985},{""event"":""blur"",""trial"":7,""time"":306789},{""event"":""blur"",""trial"":7,""time"":306789},{""event"":""focus"",""trial"":7,""time"":307235},{""event"":""focus"",""trial"":7,""time"":307235}]",1920,1080,NA,4,4,4,8,17,8,2,"Bloom Advising","Y","Y","Y","Y",80674,"Neutral","Somewhat favor","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat favor","Somewhat favor","Somewhat oppose","Slightly oppose","Slightly favor","Neutral","Slightly oppose","Slightly favor","Somewhat favor","White","25","0","Slightly conservative","Some college but no degree"," Part-time","m","NULL","$20,000 to $29,999","4","Widowed","Liberal","","1",1
"146",45460,"survey-html-form",3,66285,"0.0-3.0-0.0","anvw2bex02ksh4k","Chrome",103,TRUE,"[]",2048,1080,NA,5,5,7,10,15,0,10,"Econo Consulting Group","N","N","N","N",53842,"Slightly oppose","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Slightly favor","Slightly favor","Slightly favor","Somewhat favor","White","38","0","Slightly conservative","High school or GED","Full-time","m","NULL","$40,000 to $49,999","5","Divorced","Slightly conservative","","1",1
"147",32245,"survey-html-form",4,98533,"0.0-3.0-0.1","anvw2bex02ksh4k","Chrome",103,TRUE,"[]",2048,1080,NA,3,3,5,6,19,1,9,"Square and Company","Y","Y","Y","Y",53842,"Slightly oppose","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Slightly favor","Slightly favor","Slightly favor","Somewhat favor","White","38","0","Slightly conservative","High school or GED","Full-time","m","NULL","$40,000 to $49,999","5","Divorced","Slightly conservative","","1",1
"148",30712,"survey-html-form",5,129249,"0.0-3.0-0.2","anvw2bex02ksh4k","Chrome",103,TRUE,"[]",2048,1080,NA,2,2,7,4,21,2,8,"Bloom Advising","Y","Y","Y","Y",53842,"Slightly oppose","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Slightly favor","Slightly favor","Slightly favor","Somewhat favor","White","38","0","Slightly conservative","High school or GED","Full-time","m","NULL","$40,000 to $49,999","5","Divorced","Slightly conservative","","1",1
"149",32936,"survey-html-form",6,162189,"0.0-3.0-0.3","anvw2bex02ksh4k","Chrome",103,TRUE,"[]",2048,1080,NA,4,4,1,8,17,3,7,"Advice Alliance","Y","Y","Y","Y",53842,"Slightly oppose","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Slightly favor","Slightly favor","Slightly favor","Somewhat favor","White","38","0","Slightly conservative","High school or GED","Full-time","m","NULL","$40,000 to $49,999","5","Divorced","Slightly conservative","","1",1
"150",31354,"survey-html-form",7,193552,"0.0-3.0-0.4","anvw2bex02ksh4k","Chrome",103,TRUE,"[]",2048,1080,NA,1,1,6,2,23,0,10,"GrowthSense","Y","Y","Y","Y",53842,"Slightly oppose","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Slightly favor","Slightly favor","Slightly favor","Somewhat favor","White","38","0","Slightly conservative","High school or GED","Full-time","m","NULL","$40,000 to $49,999","5","Divorced","Slightly conservative","","1",1
"151",31194,"survey-html-form",3,42974,"0.0-3.0-0.0","au0eetyy6rc4b9t","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""focus"",""trial"":6,""time"":142698},{""event"":""focus"",""trial"":6,""time"":142698}]",1920,1080,NA,1,1,6,2,23,1,9,"Econo Consulting Group","Y","Y","Y","Y",34574,"Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Somewhat oppose","Strongly oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","White","28","0","Conservative","Some college but no degree","Full-time","f","NULL","$30,000 to $39,999","4","Divorced","Conservative","","1",1
"152",34843,"survey-html-form",4,77819,"0.0-3.0-0.1","au0eetyy6rc4b9t","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""focus"",""trial"":6,""time"":142698},{""event"":""focus"",""trial"":6,""time"":142698}]",1920,1080,NA,5,5,1,10,15,8,2,"Square and Company","Y","N","N","N",34574,"Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Somewhat oppose","Strongly oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","White","28","0","Conservative","Some college but no degree","Full-time","f","NULL","$30,000 to $39,999","4","Divorced","Conservative","","1",1
"153",33938,"survey-html-form",5,111761,"0.0-3.0-0.2","au0eetyy6rc4b9t","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""focus"",""trial"":6,""time"":142698},{""event"":""focus"",""trial"":6,""time"":142698}]",1920,1080,NA,3,3,3,6,19,0,10,"GrowthSense","N","N","N","N",34574,"Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Somewhat oppose","Strongly oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","White","28","0","Conservative","Some college but no degree","Full-time","f","NULL","$30,000 to $39,999","4","Divorced","Conservative","","1",1
"154",32588,"survey-html-form",6,144353,"0.0-3.0-0.3","au0eetyy6rc4b9t","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""focus"",""trial"":6,""time"":142698},{""event"":""focus"",""trial"":6,""time"":142698}]",1920,1080,NA,4,4,2,8,17,7,3,"Bloom Advising","N","N","N","N",34574,"Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Somewhat oppose","Strongly oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","White","28","0","Conservative","Some college but no degree","Full-time","f","NULL","$30,000 to $39,999","4","Divorced","Conservative","","1",1
"155",30490,"survey-html-form",7,174847,"0.0-3.0-0.4","au0eetyy6rc4b9t","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""blur"",""trial"":6,""time"":140262},{""event"":""focus"",""trial"":6,""time"":142698},{""event"":""focus"",""trial"":6,""time"":142698}]",1920,1080,NA,2,2,3,4,21,3,7,"Advice Alliance","Y","Y","Y","Y",34574,"Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Somewhat oppose","Strongly oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","White","28","0","Conservative","Some college but no degree","Full-time","f","NULL","$30,000 to $39,999","4","Divorced","Conservative","","1",1
"156",67356,"survey-html-form",3,99824,"0.0-3.0-0.0","ax7vslmebqpofp3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""focus"",""trial"":5,""time"":437108},{""event"":""focus"",""trial"":5,""time"":437108}]",1600,900,NA,4,4,1,8,17,0,10,"Advice Alliance","Y","Y","Y","Y",65833,"Slightly oppose","Strongly favor","Somewhat oppose","Neutral","Neutral","Somewhat oppose","Strongly favor","Strongly oppose","Slightly oppose","Slightly oppose","Neutral","Strongly favor","Neutral","Slightly favor","Other","38","0","Slightly liberal","Some college but no degree","Full-time","m","NULL","$125,000 to $149,999","3","Widowed","Slightly liberal","I think I was supposed to consider the race and gender of these people, but not knowing anything about their jobs or their performance, it would have been prejudice for me to assume pay was unfair either way.","1",1
"157",39059,"survey-html-form",4,138892,"0.0-3.0-0.1","ax7vslmebqpofp3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""focus"",""trial"":5,""time"":437108},{""event"":""focus"",""trial"":5,""time"":437108}]",1600,900,NA,2,2,2,4,21,1,9,"GrowthSense","Y","Y","Y","Y",65833,"Slightly oppose","Strongly favor","Somewhat oppose","Neutral","Neutral","Somewhat oppose","Strongly favor","Strongly oppose","Slightly oppose","Slightly oppose","Neutral","Strongly favor","Neutral","Slightly favor","Other","38","0","Slightly liberal","Some college but no degree","Full-time","m","NULL","$125,000 to $149,999","3","Widowed","Slightly liberal","I think I was supposed to consider the race and gender of these people, but not knowing anything about their jobs or their performance, it would have been prejudice for me to assume pay was unfair either way.","1",1
"158",313371,"survey-html-form",5,452270,"0.0-3.0-0.2","ax7vslmebqpofp3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""focus"",""trial"":5,""time"":437108},{""event"":""focus"",""trial"":5,""time"":437108}]",1600,900,NA,3,3,3,6,19,1,9,"Bloom Advising","Y","Y","Y","Y",65833,"Slightly oppose","Strongly favor","Somewhat oppose","Neutral","Neutral","Somewhat oppose","Strongly favor","Strongly oppose","Slightly oppose","Slightly oppose","Neutral","Strongly favor","Neutral","Slightly favor","Other","38","0","Slightly liberal","Some college but no degree","Full-time","m","NULL","$125,000 to $149,999","3","Widowed","Slightly liberal","I think I was supposed to consider the race and gender of these people, but not knowing anything about their jobs or their performance, it would have been prejudice for me to assume pay was unfair either way.","1",1
"159",32996,"survey-html-form",6,485275,"0.0-3.0-0.3","ax7vslmebqpofp3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""focus"",""trial"":5,""time"":437108},{""event"":""focus"",""trial"":5,""time"":437108}]",1600,900,NA,1,1,5,2,23,1,9,"Square and Company","Y","Y","Y","Y",65833,"Slightly oppose","Strongly favor","Somewhat oppose","Neutral","Neutral","Somewhat oppose","Strongly favor","Strongly oppose","Slightly oppose","Slightly oppose","Neutral","Strongly favor","Neutral","Slightly favor","Other","38","0","Slightly liberal","Some college but no degree","Full-time","m","NULL","$125,000 to $149,999","3","Widowed","Slightly liberal","I think I was supposed to consider the race and gender of these people, but not knowing anything about their jobs or their performance, it would have been prejudice for me to assume pay was unfair either way.","1",1
"160",39004,"survey-html-form",7,524285,"0.0-3.0-0.4","ax7vslmebqpofp3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""blur"",""trial"":5,""time"":145621},{""event"":""focus"",""trial"":5,""time"":437108},{""event"":""focus"",""trial"":5,""time"":437108}]",1600,900,NA,5,5,2,10,15,8,2,"Econo Consulting Group","Y","Y","Y","Y",65833,"Slightly oppose","Strongly favor","Somewhat oppose","Neutral","Neutral","Somewhat oppose","Strongly favor","Strongly oppose","Slightly oppose","Slightly oppose","Neutral","Strongly favor","Neutral","Slightly favor","Other","38","0","Slightly liberal","Some college but no degree","Full-time","m","NULL","$125,000 to $149,999","3","Widowed","Slightly liberal","I think I was supposed to consider the race and gender of these people, but not knowing anything about their jobs or their performance, it would have been prejudice for me to assume pay was unfair either way.","1",1
"161",143724,"survey-html-form",3,183207,"0.0-3.0-0.0","axravg8ut1bsutu","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""focus"",""trial"":1,""time"":12650},{""event"":""focus"",""trial"":1,""time"":12650}]",1366,768,NA,4,4,6,8,17,7,3,"Econo Consulting Group","N","N","N","N",152951,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","White","30","0","Conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","4","Widowed","Conservative","","1",1
"162",84622,"survey-html-form",4,267832,"0.0-3.0-0.1","axravg8ut1bsutu","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""focus"",""trial"":1,""time"":12650},{""event"":""focus"",""trial"":1,""time"":12650}]",1366,768,NA,1,1,6,2,23,0,10,"Advice Alliance","N","N","N","N",152951,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","White","30","0","Conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","4","Widowed","Conservative","","1",1
"163",125027,"survey-html-form",5,392861,"0.0-3.0-0.2","axravg8ut1bsutu","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""focus"",""trial"":1,""time"":12650},{""event"":""focus"",""trial"":1,""time"":12650}]",1366,768,NA,5,5,2,10,15,7,3,"GrowthSense","N","N","N","N",152951,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","White","30","0","Conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","4","Widowed","Conservative","","1",1
"164",121265,"survey-html-form",6,514130,"0.0-3.0-0.3","axravg8ut1bsutu","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""focus"",""trial"":1,""time"":12650},{""event"":""focus"",""trial"":1,""time"":12650}]",1366,768,NA,2,2,4,4,21,4,6,"Square and Company","N","N","N","N",152951,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","White","30","0","Conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","4","Widowed","Conservative","","1",1
"165",104856,"survey-html-form",7,618989,"0.0-3.0-0.4","axravg8ut1bsutu","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""blur"",""trial"":1,""time"":9404},{""event"":""focus"",""trial"":1,""time"":12650},{""event"":""focus"",""trial"":1,""time"":12650}]",1366,768,NA,3,3,2,6,19,1,9,"Bloom Advising","N","N","N","N",152951,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly oppose","White","30","0","Conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","4","Widowed","Conservative","","1",1
"166",43219,"survey-html-form",3,79924,"0.0-3.0-0.0","b61cyb2cra33whk","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":2,""time"":16764},{""event"":""blur"",""trial"":2,""time"":16765},{""event"":""focus"",""trial"":2,""time"":24727},{""event"":""focus"",""trial"":2,""time"":24727},{""event"":""blur"",""trial"":6,""time"":207461},{""event"":""blur"",""trial"":6,""time"":207461},{""event"":""focus"",""trial"":6,""time"":208526},{""event"":""focus"",""trial"":6,""time"":208526}]",1920,1080,NA,1,1,1,2,23,2,8,"Econo Consulting Group","N","Y","N","N",50404,"Somewhat favor","Strongly favor","Strongly oppose","Somewhat oppose","Slightly favor","Strongly favor","Somewhat oppose","Strongly oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Slightly oppose","Neutral","Neutral","White","21","0","Conservative","High school or GED","Full-time","m","NULL","$30,000 to $39,999","6","Widowed","Conservative","","1",1
"167",47800,"survey-html-form",4,127738,"0.0-3.0-0.1","b61cyb2cra33whk","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":2,""time"":16764},{""event"":""blur"",""trial"":2,""time"":16765},{""event"":""focus"",""trial"":2,""time"":24727},{""event"":""focus"",""trial"":2,""time"":24727},{""event"":""blur"",""trial"":6,""time"":207461},{""event"":""blur"",""trial"":6,""time"":207461},{""event"":""focus"",""trial"":6,""time"":208526},{""event"":""focus"",""trial"":6,""time"":208526}]",1920,1080,NA,3,3,5,6,19,3,7,"Bloom Advising","Y","N","Y","Y",50404,"Somewhat favor","Strongly favor","Strongly oppose","Somewhat oppose","Slightly favor","Strongly favor","Somewhat oppose","Strongly oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Slightly oppose","Neutral","Neutral","White","21","0","Conservative","High school or GED","Full-time","m","NULL","$30,000 to $39,999","6","Widowed","Conservative","","1",1
